query_id,query_source_doc_index,query_source_title,query_text,system,rank,result_doc_index,result_title,result_abstract,score,latency_ms,label
3,,,reinforcement learning approach for robotic manipulation tasks,semantic_fullscan,7,27752,Creativity in Robot Manipulation with Deep Reinforcement Learning,"Deep Reinforcement Learning (DRL) has emerged as a powerful control technique
in robotic science. In contrast to control theory, DRL is more robust in the
thorough exploration of the environment. This capability of DRL generates more
human-like behaviour and intelligence when applied to the robots. To explore
this capability, we designed challenging manipulation tasks to observe robots
strategy to handle complex scenarios. We observed that robots not only perform
tasks successfully, but also transpire a creative and non intuitive solution.
We also observed robot's persistence in tasks that are close to success and its
striking ability in discerning to continue or give up.",0.765861869,301.020536,1
3,,,reinforcement learning approach for robotic manipulation tasks,semantic_fullscan,8,28960,Hindsight Experience Replay,"Dealing with sparse rewards is one of the biggest challenges in Reinforcement
Learning (RL). We present a novel technique called Hindsight Experience Replay
which allows sample-efficient learning from rewards which are sparse and binary
and therefore avoid the need for complicated reward engineering. It can be
combined with an arbitrary off-policy RL algorithm and may be seen as a form of
implicit curriculum.
  We demonstrate our approach on the task of manipulating objects with a
robotic arm. In particular, we run experiments on three different tasks:
pushing, sliding, and pick-and-place, in each case using only binary rewards
indicating whether or not the task is completed. Our ablation studies show that
Hindsight Experience Replay is a crucial ingredient which makes training
possible in these challenging environments. We show that our policies trained
on a physics simulation can be deployed on a physical robot and successfully
complete the task.",0.765559614,301.020536,1
3,,,reinforcement learning approach for robotic manipulation tasks,semantic_fullscan,9,26769,Predictive Coding for Boosting Deep Reinforcement Learning with Sparse Rewards,"While recent progress in deep reinforcement learning has enabled robots to
learn complex behaviors, tasks with long horizons and sparse rewards remain an
ongoing challenge. In this work, we propose an effective reward shaping method
through predictive coding to tackle sparse reward problems. By learning
predictive representations offline and using these representations for reward
shaping, we gain access to reward signals that understand the structure and
dynamics of the environment. In particular, our method achieves better learning
by providing reward signals that 1) understand environment dynamics 2)
emphasize on features most useful for learning 3) resist noise in learned
representations through reward accumulation. We demonstrate the usefulness of
this approach in different domains ranging from robotic manipulation to
navigation, and we show that reward signals produced through predictive coding
are as effective for learning as hand-crafted rewards.",0.765283108,301.020536,1
3,,,reinforcement learning approach for robotic manipulation tasks,semantic_fullscan,10,24857,Lifelong Robotic Reinforcement Learning by Retaining Experiences,"Multi-task learning ideally allows robots to acquire a diverse repertoire of
useful skills. However, many multi-task reinforcement learning efforts assume
the robot can collect data from all tasks at all times. In reality, the tasks
that the robot learns arrive sequentially, depending on the user and the
robot's current environment. In this work, we study a practical sequential
multi-task RL problem that is motivated by the practical constraints of
physical robotic systems, and derive an approach that effectively leverages the
data and policies learned for previous tasks to cumulatively grow the robot's
skill-set. In a series of simulated robotic manipulation experiments, our
approach requires less than half the samples than learning each task from
scratch, while avoiding impractical round-robin data collection. On a Franka
Emika Panda robot arm, our approach incrementally learns ten challenging tasks,
including bottle capping and block insertion.",0.764537036,301.020536,1
3,,,reinforcement learning approach for robotic manipulation tasks,tfidf_fullscan,1,26891,Reinforcement Learning for Robotic Manipulation using Simulated Locomotion Demonstrations,"Learning robotic manipulation through reinforcement learning (RL) using only
sparse reward signals is still considered a largely unsolved problem.
Leveraging human demonstrations can make the learning process more sample
efficient, but obtaining high-quality demonstrations can be costly or
unfeasible. In this paper we propose a novel approach that introduces
object-level demonstrations, i.e. examples of where the objects should be at
any state. These demonstrations are generated automatically through RL hence
require no expert knowledge. We observe that, during a manipulation task, an
object is moved from an initial to a final position. When seen from the point
of view of the object being manipulated, this induces a locomotion task that
can be decoupled from the manipulation task and learnt through a
physically-realistic simulator. The resulting object-level trajectories, called
simulated locomotion demonstrations (SLDs), are then leveraged to define
auxiliary rewards that are used to learn the manipulation policy. The proposed
approach has been evaluated on 13 tasks of increasing complexity, and has been
demonstrated to achieve higher success rate and faster learning rates compared
to alternative algorithms. SLDs are especially beneficial for tasks like
multi-object stacking and non-rigid object manipulation.",0.354763594,86.910931,1
3,,,reinforcement learning approach for robotic manipulation tasks,tfidf_fullscan,2,25051,Fully Autonomous Real-World Reinforcement Learning for Mobile Manipulation,"We study how robots can autonomously learn skills that require a combination
of navigation and grasping. While reinforcement learning in principle provides
for automated robotic skill learning, in practice reinforcement learning in the
real world is challenging and often requires extensive instrumentation and
supervision. Our aim is to devise a robotic reinforcement learning system for
learning navigation and manipulation together, in an autonomous way without
human intervention, enabling continual learning under realistic assumptions.
Our proposed system, ReLMM, can learn continuously on a real-world platform
without any environment instrumentation, without human intervention, and
without access to privileged information, such as maps, objects positions, or a
global view of the environment. Our method employs a modularized policy with
components for manipulation and navigation, where manipulation policy
uncertainty drives exploration for the navigation controller, and the
manipulation module provides rewards for navigation. We evaluate our method on
a room cleanup task, where the robot must navigate to and pick up items
scattered on the floor. After a grasp curriculum training phase, ReLMM can
learn navigation and grasping together fully automatically, in around 40 hours
of autonomous real-world training.",0.353137935,86.910931,1
3,,,reinforcement learning approach for robotic manipulation tasks,tfidf_fullscan,3,25799,An FPGA-Based On-Device Reinforcement Learning Approach using Online Sequential Learning,"DQN (Deep Q-Network) is a method to perform Q-learning for reinforcement
learning using deep neural networks. DQNs require a large buffer and batch
processing for an experience replay and rely on a backpropagation based
iterative optimization, making them difficult to be implemented on
resource-limited edge devices. In this paper, we propose a lightweight
on-device reinforcement learning approach for low-cost FPGA devices. It
exploits a recently proposed neural-network based on-device learning approach
that does not rely on the backpropagation method but uses OS-ELM (Online
Sequential Extreme Learning Machine) based training algorithm. In addition, we
propose a combination of L2 regularization and spectral normalization for the
on-device reinforcement learning so that output values of the neural network
can be fit into a certain range and the reinforcement learning becomes stable.
The proposed reinforcement learning approach is designed for PYNQ-Z1 board as a
low-cost FPGA platform. The evaluation results using OpenAI Gym demonstrate
that the proposed algorithm and its FPGA implementation complete a CartPole-v0
task 29.77x and 89.40x faster than a conventional DQN-based approach when the
number of hidden-layer nodes is 64.",0.342285434,86.910931,0
3,,,reinforcement learning approach for robotic manipulation tasks,tfidf_fullscan,4,28932,Composable Deep Reinforcement Learning for Robotic Manipulation,"Model-free deep reinforcement learning has been shown to exhibit good
performance in domains ranging from video games to simulated robotic
manipulation and locomotion. However, model-free methods are known to perform
poorly when the interaction time with the environment is limited, as is the
case for most real-world robotic tasks. In this paper, we study how maximum
entropy policies trained using soft Q-learning can be applied to real-world
robotic manipulation. The application of this method to real-world manipulation
is facilitated by two important features of soft Q-learning. First, soft
Q-learning can learn multimodal exploration strategies by learning policies
represented by expressive energy-based models. Second, we show that policies
learned with soft Q-learning can be composed to create new policies, and that
the optimality of the resulting policy can be bounded in terms of the
divergence between the composed policies. This compositionality provides an
especially valuable tool for real-world manipulation, where constructing new
policies by composing existing skills can provide a large gain in efficiency
over training from scratch. Our experimental evaluation demonstrates that soft
Q-learning is substantially more sample efficient than prior model-free deep
reinforcement learning methods, and that compositionality can be performed for
both simulated and real-world tasks.",0.333094491,86.910931,1
3,,,reinforcement learning approach for robotic manipulation tasks,tfidf_fullscan,5,26207,A Survey on Reinforcement Learning for Combinatorial Optimization,"This paper gives a detailed review of reinforcement learning in combinatorial
optimization, introduces the history of combinatorial optimization starting in
the 1960s, and compares it with the reinforcement learning algorithms in recent
years. We explicitly look at a famous combinatorial problem known as the
Traveling Salesperson Problem (TSP). We compare the approach of the modern
reinforcement learning algorithms on TSP with an approach published in 1970.
Then, we discuss the similarities between these algorithms and how the approach
of reinforcement learning changes due to the evolution of machine learning
techniques and computing power. We also mention the deep learning approach on
the TSP, which is named Deep Reinforcement Learning. We argue that deep
learning is a generic approach that can be integrated with traditional
reinforcement learning algorithms and optimize the outcomes of the TSP.",0.330636162,86.910931,0
3,,,reinforcement learning approach for robotic manipulation tasks,tfidf_fullscan,6,29262,One-Shot Learning of Manipulation Skills with Online Dynamics Adaptation and Neural Network Priors,"One of the key challenges in applying reinforcement learning to complex
robotic control tasks is the need to gather large amounts of experience in
order to find an effective policy for the task at hand. Model-based
reinforcement learning can achieve good sample efficiency, but requires the
ability to learn a model of the dynamics that is good enough to learn an
effective policy. In this work, we develop a model-based reinforcement learning
algorithm that combines prior knowledge from previous tasks with online
adaptation of the dynamics model. These two ingredients enable highly
sample-efficient learning even in regimes where estimating the true dynamics is
very difficult, since the online model adaptation allows the method to locally
compensate for unmodeled variation in the dynamics. We encode the prior
experience into a neural network dynamics model, adapt it online by
progressively refitting a local linear model of the dynamics, and use model
predictive control to plan under these dynamics. Our experimental results show
that this approach can be used to solve a variety of complex robotic
manipulation tasks in just a single attempt, using prior data from other
manipulation behaviors.",0.31196945,86.910931,1
3,,,reinforcement learning approach for robotic manipulation tasks,tfidf_fullscan,7,20270,Understanding Contexts Inside Robot and Human Manipulation Tasks through a Vision-Language Model and Ontology System in a Video Stream,"Manipulation tasks in daily life, such as pouring water, unfold intentionally
under specialized manipulation contexts. Being able to process contextual
knowledge in these Activities of Daily Living (ADLs) over time can help us
understand manipulation intentions, which are essential for an intelligent
robot to transition smoothly between various manipulation actions. In this
paper, to model the intended concepts of manipulation, we present a vision
dataset under a strictly constrained knowledge domain for both robot and human
manipulations, where manipulation concepts and relations are stored by an
ontology system in a taxonomic manner. Furthermore, we propose a scheme to
generate a combination of visual attentions and an evolving knowledge graph
filled with commonsense knowledge. Our scheme works with real-world camera
streams and fuses an attention-based Vision-Language model with the ontology
system. The experimental results demonstrate that the proposed scheme can
successfully represent the evolution of an intended object manipulation
procedure for both robots and humans. The proposed scheme allows the robot to
mimic human-like intentional behaviors by watching real-time videos. We aim to
develop this scheme further for real-world robot intelligence in Human-Robot
Interaction.",0.300933837,86.910931,1
3,,,reinforcement learning approach for robotic manipulation tasks,tfidf_fullscan,8,26374,On the convergence of projective-simulation-based reinforcement learning in Markov decision processes,"In recent years, the interest in leveraging quantum effects for enhancing
machine learning tasks has significantly increased. Many algorithms speeding up
supervised and unsupervised learning were established. The first framework in
which ways to exploit quantum resources specifically for the broader context of
reinforcement learning were found is projective simulation. Projective
simulation presents an agent-based reinforcement learning approach designed in
a manner which may support quantum walk-based speed-ups. Although classical
variants of projective simulation have been benchmarked against common
reinforcement learning algorithms, very few formal theoretical analyses have
been provided for its performance in standard learning scenarios. In this
paper, we provide a detailed formal discussion of the properties of this model.
Specifically, we prove that one version of the projective simulation model,
understood as a reinforcement learning approach, converges to optimal behavior
in a large class of Markov decision processes. This proof shows that a
physically-inspired approach to reinforcement learning can guarantee to
converge.",0.299979484,86.910931,0
3,,,reinforcement learning approach for robotic manipulation tasks,tfidf_fullscan,9,24991,Diversity-based Trajectory and Goal Selection with Hindsight Experience Replay,"Hindsight experience replay (HER) is a goal relabelling technique typically
used with off-policy deep reinforcement learning algorithms to solve
goal-oriented tasks; it is well suited to robotic manipulation tasks that
deliver only sparse rewards. In HER, both trajectories and transitions are
sampled uniformly for training. However, not all of the agent's experiences
contribute equally to training, and so naive uniform sampling may lead to
inefficient learning. In this paper, we propose diversity-based trajectory and
goal selection with HER (DTGSH). Firstly, trajectories are sampled according to
the diversity of the goal states as modelled by determinantal point processes
(DPPs). Secondly, transitions with diverse goal states are selected from the
trajectories by using k-DPPs. We evaluate DTGSH on five challenging robotic
manipulation tasks in simulated robot environments, where we show that our
method can learn more quickly and reach higher performance than other
state-of-the-art approaches on all tasks.",0.299246086,86.910931,1
3,,,reinforcement learning approach for robotic manipulation tasks,tfidf_fullscan,10,27517,Exploration via Hindsight Goal Generation,"Goal-oriented reinforcement learning has recently been a practical framework
for robotic manipulation tasks, in which an agent is required to reach a
certain goal defined by a function on the state space. However, the sparsity of
such reward definition makes traditional reinforcement learning algorithms very
inefficient. Hindsight Experience Replay (HER), a recent advance, has greatly
improved sample efficiency and practical applicability for such problems. It
exploits previous replays by constructing imaginary goals in a simple heuristic
way, acting like an implicit curriculum to alleviate the challenge of sparse
reward signal. In this paper, we introduce Hindsight Goal Generation (HGG), a
novel algorithmic framework that generates valuable hindsight goals which are
easy for an agent to achieve in the short term and are also potential for
guiding the agent to reach the actual goal in the long term. We have
extensively evaluated our goal generation algorithm on a number of robotic
manipulation tasks and demonstrated substantially improvement over the original
HER in terms of sample efficiency.",0.296315866,86.910931,1
